00222200021212002120	00002200102000102011
11201211000220200221	22212020101202012120
00222222121212110022	22101102122221221112
00111020020100200202	22102211001221222221
00002012201002002120	22210102010202010210
11011020210010201000	22100012201221220022
11200102011122111120	22022110022221112112
00001211220100011101	22210102202000020022
00112121001002221221	22102200022221222210
11122200020122110000	22022121001221112120
11012121221212222022	22100001222221220011
00221121110010012202	22101110101221221120
00001200021201020112	11011222201210102011
11010211000212111120	00222110210210022221
11121110101021022011	00221012011011001210
00110200100201100221	11011211000112121120
00221102201010011112	11010102121112120011
11200110210021102120	00220222120011000120
11011012011111210011	00222102201210022210
00220001220100202120	11010110100112120022
00111001111100122011	11011200021112121112
11120012120122000221	00221020020011001221
11201211221220201011	00220211111011000112
00000102010002001000	00002200021101001221
00111001111100201022	00000020102000020011
11120012120122002120	22211211110221220022
11011012011111212210	22212001001221221112
00220001220111022000	00000001220022202022
00001200021201022022	00001121002000021112
11010211000212220120	22212012010221221120
11121110101021101011	22211200101221220011
00110200100201210000	00001102121101000120
00221102201010120112	22212020211022202011
11200110210021211120	22210110210221112120
00222222121212220101	11121001000112120011
00111020020100202112	11122102122210101221
00002012201002112202	11122121110210102011
11011020210021020112	11120211002011002022
11200102011122221202	11012001220011001210
00001211220100120112	11200001002011112120
00112121001010011101	11121020210210101210
11122200020122112210	11012012122210021120
11012121221220012202	11120200100112012112
00221121110010121210	11121001222210100120
00000102201002001011	00222121001202202011
00222211220111102120	00220211000101112120
11120020021220120112	00112001111000101210
00002012010002111120	00222102120000211022
00220012121212002112	00220222201202200112
11122222120122220120	00111211220000100120
11010211221212221210	00220200021101112112
00112110100212000221	00221001220000210221
00110211001002220112	00221020101202201210
11012121000220011120	00112012120000101221
11200121111122222011	00111200211000100112
00000121110002002101	22101102011022120022
00111020211100202120	22022121112120022210
11121102200220121202	22020211111011222221
11012102121220010022	22021001002022010210
00221102010010120101	22022102201221001221
00001222121201100221	22100020022221110210
11011001110010202101	22021012011022010221
11122200211122112221	22020200102011222210
00110222200201211101	22100001111022012120
00222200021212111120	22021020212120021112
11201211001002000202	11202211221112201221
00222211110002001000	00110102010202012112
00111001221220120112	00111200102000100120
00002001112220010000	00111222120000101210
11011012122002111112	00002211002000021120
11122222010010012202	00001102200101000112
00001200101010201011	00112001002000101221
00112102202122112202	00110121220000100112
11121110212212000210	00001110102000020022
11012110210002220101	00002200100101001210
00221110021220202112	00110102202000022221
00000110212212220112	22020222011022010210
00222222202100011120	11201110020011220022
11121102120100202112	11200001111011112112
00002020021220010022	22020200100112202022
00220020102122221210	11201121221112201210
11200102122010012221	11122110210210101221
11011001000201100210	11201102011011220011
00112121111122112221	11202200210210211022
00110222012220012210	11202222121112202011
11120001002100200221	11200012120011112120
11201200210010121210	11122102201210101210
00000110021212220101	11120200021112012120
00111012122021100221	11011222122210021112
11120020102100202101	00222110101202201221
11011020100201101022	11010102012101222210
00220012201021211101	11011200211011000120
00001211002111211120	11012020022210022210
11010222012201100202	11010110021101222221
11121121220111020120	00222102122202201210
00110211111122002101	11012001111011001221
00221110212220202120	11010121222210020011
11200121222010121202	00221012201202200120
11010200210002002101	22102200020022121112
00112102011122111112	22210102122221112120
00002020212220011101	22210121110221220011
11012102202100122011	22101110022221110221
11200110100212110000	22100001220022012112
00001222201010202112	22211200022221220022
00220001002122220101	22102222200120102011
11122211002111021210	22100012122221002022
11120012010002221202	22101102120022120011
00222200102100010011	22102200212120101221
00000102011122110011	00110121001202120011
00222211001002221221	00001110020000020022
11120012122010122011	00000001110221222210
00002001110021210022	00110102120000022221
00220001222002111112	00001121221101001210
11122211221212222011	22212012122221221120
11010211002111020112	00001102011000020011
00112102201002002120	00002200210202011022
00110200101021212210	00002222121101002011
11012110101010120120	00000012012120212120
11200110212220011101	22212001220022201210
00000110210021101000	11202200021112201221
00111020022002001022	11200020102011220011
11121102011111210000	11121012121112120022
11011020212212002120	11122102012112121112
00220020101002112202	11200001221112122221
00001211221220122022	11201121002011221112
11010222201010011101	11122110021112121120
11122200022010201022	11121001112112120011
00110222011100010000	11201102121112200120
00221121112201210022	11122121222210102011
11201200101021022000	11120211221112012120
00222211222002222000	00222102010202201210
00111012121201021210	11010102122202202022
00002012011122221202	11010121110210020011
11011020021212002112	00221012012101220022
11122222122021020101	00220200210202122210
00001211000220122011	11011200022210020022
00112110102100120101	00222121220000212112
11121121111111211112	00220211112101112120
11012121002111101000	00221001110202200112
00221110211100200210	00222102202000211022
00000121111122111112	22102222011022122210
11010200101002222022	22100012010221002022
11121102202111210011	22022102121120021112
00002020210021211120	22102200100120101221
00221102012201102112	22100020211022120011
11200110021220010022	22021012200120020022
11011001112212001011	22100001001221002011
00220001001002110022	22101102200120100120
00110222202100010011	22101121111022121112
11120001221212111120	22022110100120021120
11201211002122002112	22021001221120020011
00000102122002222000	00221001001202200120
00111012010010122022	00112020102000102011
11120020020100011101	00110110101202012120
11011012200220200221	00111200022202120011
00220012012220010000	00112001221101111022
00001200210010010022	00220222012101220011
11010211112220122000	00111211001202120022
11121121001002002120	00110102122202012112
00110200212212111101	00220200101202122221
00221110100220011120	00111222202000101210
11200121110002220101	00002211221101001221
11010200020122111101	22020200020011222210
00111020102111210011	22021001112120020022
00002020100212110000	22021020100120021112
