00111020211100201022	11012020212112121112
11121102200220120101	11010110211011001221
11012102121212222022	11011200102011002011
00221102010010012202	11012012011011110221
00001222121201022022	11120222122210102011
11011001110010201000	11011211111011002022
11122200211122111120	11010102202011001210
00110222200201210000	11120200211011111022
00222200021212110022	11012001002011110210
11201211000220202101	00222121001210020022
00222222121212112202	00111200100101112112
00111020020100201011	00112001222202200120
00002012201002111101	00112020210202201210
11011020210010202112	00110110102000101221
11200102011122220101	00002211000101110210
00001211220100012210	00220200102000211022
00112121001010010000	00112001000101220011
11122200020122111112	00002211222202120022
11012121221220011101	00110102200101111011
00221121110010120112	00111211002000102022
00001200021201021210	22021020101221110210
11010211000212112221	11202211110221000120
11121110101021100210	11201102201210212112
00110200100201101022	22021001220022012120
00221102201010012210	22020200021120021112
11200110210021210022	11200020020011221120
11011012011111211112	11202200101221000112
00220001220111020120	22020211000120021120
00111001111100200210	22020222201221002011
11120012120122001022	11201110210210212120
11201211221220202112	11200012011011221112
00000102010002000202	00111211001202122221
00111001111100200221	00110102122202121112
11120012120122002101	00000020101202011022
11011012011111211120	00001110022202012112
00220001220111021202	00002211221101110221
00001200021201021221	00111200022202122210
11010211000212220101	00001121001202012120
11121110101021100221	00000012122202011011
00110200100201102101	00110110101202121120
00221102201010012221	00002200212101110210
11200110210021210022	22212020211000020022
00222222121212112202	11200012010210211011
00111020020100201011	11201110102011222221
00002012201002111101	11202200100120020011
11011020210010202112	11122121002011220022
11200102011122220101	11121012200112122210
00001211220100012210	11202211002022010221
00112121001010010000	11201102200112202011
11122200020122111112	11121020102011112120
11012121221220011101	11122110100112200112
00221121110010120112	11200012202011221120
00000102201002000210	11012001001210100112
00222211220111101022	00222121000112010221
11120020021220012210	00221012121101222210
00002012010002110022	11011211110210022221
00220012121212001011	11010102201210021112
11122222120122112221	00220222200101221120
11010211221212220112	00222110021112010210
00112110100201212221	11010110210210021120
00110211001002112210	11011200101210022210
11012121000220010022	00221020100101222221
11200121111122221210	00220211221101221112
00000121110002001000	22210110021120211022
00111020211100201022	22102200102022200112
11121102200220120101	22022121111022120022
11012102121212222022	22100012012120101210
00221102010010012202	22101110211022122221
00001222121201022022	22210102012120211011
11011001110010201000	22100020021120101221
11122200211122111120	22022110102022120011
00110222200201210000	22102211111022200120
00222200021212110022	22101102202022122210
11201211000220202101	22021020211022012120
00222211110002000202	00112012010202200112
00111001221220012210	00220211112101221120
00002001112212222000	00221001110202202011
11011012122002110011	00111222012101112120
11122222010010011101	00110110210202121112
00001200101010200210	00221012012101222221
00112102202122111101	00220200210202201210
11121110212201212210	00110121112101111022
11012110210002112202	00111211110202122210
00221110021220201011	00112012202000210221
00000110212212112210	22100001001221111011
00222222202100010022	22020222010221001221
11121102120100201011	11202211111022010210
00002020021212222022	22022110100120100120
00220020102122220112	22021001221120022210
11200102122010011120	11201121220011222221
11011001000201022011	22020211001221001210
00112121111122111120	22021012200120022221
00110222012220011112	22022102121120100112
11120001002100122022	11202222120022010221
11201200210010120112	11201110211011222210
00000110021212112202	11122110021112200120
00111012122021022022	11121001112112122210
11120020102100201000	11011222121112012120
11011020100201100221	11012012012112120011
00220012201021210000	11120211221112121120
00001211002111210022	11122102012112200112
11010222012201022000	11012020021112120022
11121121220100202120	11011211112112012112
00110211111122001000	11121012121112122221
00221110212220201022	11120200212112121112
11200121222010120101	11010121221112011022
11010200210002001000	22211211000120212112
00112102011122110011	22212012200101000120
00002020212220010011	00000001111000021112
11012102202100121210	22210121002022201221
11200110100212002101	22102211220022200112
00001222201010201022	00000012120000021120
00220001002122112202	22212001221101000112
11122211002111020112	22102222122221220022
11120012010002220101	22210110100120211011
00222200101021212210	22211211222221222221
00000102011122002112	00220200021101221112
00222211001002220120	00110121000101111022
11120012122010121210	00002211111000100112
00002001110021102120	00112012120000210221
00220001222002110011	00111200211000102011
11122211221212221221	00001121220000022221
11010211002100202112	00110110021101111011
00112102201002001022	00111211220000102022
00110200101021211112	00112001111000210210
11012110101010012221	00002222120000100120
11200110212220010011	00001110211000022210
00000110210021100202	22021012011022012120
00111020022002000221	22020200102022011011
11121102011111102101	11200020101210211022
11011020212212001022	11201110022210212112
00220020101002111101	11202211221120020022
00001211221220121221	22021001002022012112
11010222201010010000	11201121001210212120
11122200022010200221	11200012122210211011
00110222010021212202	22020211111022011022
00221121112201102120	11202200212120020011
11201200101021021202	11122121221112200120
00222211222002221202	11011211000112012112
00111012121201020112	11012012122210100120
00002012011122220101	11120200100112121112
11011020021212001011	11010121002011001221
11122222122010202101	00222110210210020011
00001211000220121210	11120211002011111022
00112110102100012202	11012001220011110210
11121121111111210011	00222121112112010221
11012121002111100202	11010110100112011011
00221110211100122011	11011211222210022221
00000121111122110011	22212001002000020011
11010200101002221221	22102222010221220022
11121102202111102112	22101110101221112112
00002020210021210022	22211211110221222221
00221102012201101011	22210102201221221112
11200110021212222022	22100020210221111022
11011001112212000210	22102211001221220011
00220001001002002120	22210110210221221120
00110222201021212210	22211200101221222210
11120001221212110022	22101121110221112120
11201211002122001011	22100012201221111011
00000102122002221202	11010110021112011022
00111012010010121221	00222102122210020011
11120020020100010000	00112020101202200120
11011012200220122022	00220211002000211011
00220012012212222000	00221012201202202022
00001200210002222022	11010102012112011011
11010211112220121202	00220222011000211022
11121121001002001022	00112012122202200112
00110200212212110000	00222110101210020022
00221110100220010022	00221001222202202011
11200121110002112202	00111222201202122221
11010200020122110000	22022110020022120011
00111020102111102112	22100012122221111022
00002020100212002101	22101102120022122210
11012102012220200210	22021020022221002022
11200102201002111101	22020211220022011011
00001222012212000210	22101110022221112120
00112121220111211101	22100001220022121112
11122200210002002112	22020222122221001221
11120001110021212202	22021012120022012112
00221121222021021210	22022110212120100120
00000110100201211112	11201102011011222210
00222222012220012221	11121020020011112120
11120020211100010011	11120211111011111011
00002012122010011120	11200012120011221120
00220020020111212210	11122102201210210210
11200102010002110022	11012020210210100120
11010222120122111112	11121012011011112112
00112110212212220120	11122110210210210221
00110211220111100210	11200001111011221112
11012121112220201022	11120222120011111022
11201200021201102112	11012012201210100112
00000121222002222011	00002211002000100120
00112102120111210000	00001102200101002011
11121110100201021202	22211222121120212120
11012110020122220120	22212012120000020011
00221102122021020112	00000012202000021120
00002001000212001000	00002200100101110210
11011001222021102101	22212020022202010221
11122211111100012221	22211211112120212112
00111001002111101011	00001110102000022221
00222200210021022000	00000012010202011011
11201211220100200202	22210121221120211022
00222211000212001000	00002222121112202011
00111001112201100210	00111200020022010221
00002001110002000202	00111211221120021112
11011012012212111112	00002200210210211022
11122211220122002101	00001102011011220011
00001200021220201011	00111222200120021120
00112102200201102101	00110121001221000112
11121110102122000210	00001110020011220022
11012110100212220101	00001121221112201210
00221102202100202112	00110102120011222221
00000110102122220112	22020211220000210210
00222222122010011120	11201102122202120022
11121102010010202112	11200001000101002011
00002012202100010022	11202222202000102022
00220020100201211112	11201121110202121112
11200102012220012221	11122110022202011022
11010222200212110011	11200020210202120011
00112121002100122022	11202200022202121120
00110222010002002112	11202222010202122210
11012121222010200221	11200001222202012120
11201200100220121210	11122102120000021112
00000102201021210000	11012020102022202022
00111012120100120120	11011222010221221112
11120020022010202101	00222102202022121120
11011020020111101022	00222121220022122210
00220012122002221202	11011200022221220022
00001200212220201022	11012012200120212112
11010211222010120101	11010102122221112120
11121121110021020120	00222102010221111011
00110211002100012202	11011222202022201221
00221110210002222022	11010121110221220011
11200121112220121202	00221012012120100120
11010200100212002101	22101121112112011011
00111020212201101011	22210102011011002022
00002020210002001000	22210110212112120011
11012102122010122011	22101102201210020022
11200110020122110000	22100001002000212112
00001222121220202112	22210121221112120022
00220001000201210000	22102222012112012112
11122200212220011112	22100012011000212120
11120001220111211101	22100020212112010210
00222200022010010011	22102200101210021120
00000102121212001011	00222110102022122210
00222211110021102120	00220200101221002022
11120012202100120112	00111222202022011011
00002001220111101022	00221020211022121120
00220012011122002112	00220222012120100112
11122222011100200221	00111211001221000120
11010211111122221210	00112020102022012112
00112110020122000221	00221001001221110221
00110200211111210011	00221012202022121112
11012110211100011120	00112001221120021120
11200121002100202112	00111200022221000112
00000121000212002101	22100020210210020022
00111020101010202120	22022121001202202011
11121102121201101000	22020211000101112120
11012102012201020120	22020222201202200112
00220020210021100202	22022102120000211022
00001222011111100221	22100012201210020011
11011001000220202101	22021001220000210221
11122200102100122022	22020200021101112112
00110222120111211101	22100001000101222221
00221121221220121221	22021020101202201210
11201200211111020101	11202211110202121120
00222222011122220101	11120222122202010210
00111012200212222011	11122102011000021120
00002012121212112202	11122110212101002011
11011020101002000210	11120200210221222221
11122222202100201000	11012001001221221112
00001211110010120112	11122121221101002022
00112110211122001000	11121020022202011011
11121121221201102112	11012012010221221120
11012121112201022000	11012020211022202011
00221121000220121210	11121001111000020022
00000121221212002120	00001110210210211011
11010200210021210022	22212001112112121120
11121110022002111112	22211200020011110210
00110200020111210000	00000020212112200120
00221102121220120112	22212020100112122210
11200110101002221221	22210110022210022221
11011001221220202112	22211222200112121112
00220001110021022000	00000001002011112120
00111001001010201022	00000020020011220011
11120012011100012221	22211200212112120022
11201211112212000210	22210102120011002011
00000102012212222000	00220222122221110221
00111001220122112221	00112020020022012112
11120012200212001000	00110102202011222221
11011012121201210022	00110121220022010210
00220012010002000202	00112001002022011022
00001200100220010022	00220211220022120011
11010211110002112202	00111200102022010221
11121110211111022022	00110102010210212112
00110200102122111101	00112020212120022221
00221110021201021221	00111222120022011011
